actual_price,discount,name,price_without_discount,rating,specification,total_ratings
"₹6,999",30% off,"realme C30s (Stripe Black, 32 GB)","₹,9,999",4.5,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc SC9863A/ Unisoc SC9863A1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,907 Ratings "
"₹14,999",16% off,"realme 9i 5G (Soulful Blue, 64 GB)","₹,17,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,Mediatek Dimensity 810 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","41,927 Ratings "
"₹7,499",6% off,"realme C11 2021 (Cool Blue, 32 GB)","₹,7,999",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Octa-core Processor,1 Year Warranty for Mobile and 6 Months for Accessories","2,34,658 Ratings "
"₹14,999",16% off,"realme 9i 5G (Soulful Blue, 64 GB)","₹,17,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,Mediatek Dimensity 810 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","41,927 Ratings "
"₹10,494",22% off,"realme Narzo 50A Prime (Flash Black, 64 GB)","₹,13,499",3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories",285 Ratings 
"₹10,627",21% off,"realme NARZO 50A PRIME (FLASH BLUE, 64 GB)","₹,13,499",3.9,"4 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,5000 mAh Battery,1 YEAR ON MOBILE AND 6 MONTHS FOR ACCESORIES",285 Ratings 
"₹5,999",29% off,"realme C30 (Bamboo Green, 32 GB)","₹,8,499",4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","88,253 Ratings "
"₹5,999",29% off,"realme C30 (Denim Black, 32 GB)","₹,8,499",4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","88,253 Ratings "
"₹13,999",12% off,"realme 10 (Clash White, 64 GB)","₹,15,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Helio G99 Octa Core Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,176 Ratings "
"₹13,999",12% off,"realme 10 (Rush Black, 64 GB)","₹,15,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Helio G99 Octa Core Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,176 Ratings "
"₹24,999",3% off,"realme 10 Pro+ 5G (Dark Matter, 128 GB)","₹,25,999",4.5,"6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","13,397 Ratings "
"₹24,999",3% off,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹,25,999",4.5,"6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","13,397 Ratings "
"₹24,999",3% off,"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹,25,999",4.5,"6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","13,397 Ratings "
"₹8,999",10% off,"realme C11 2021 (Cool Blue, 64 GB)","₹,9,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Octa-core Processor,1 Year Warranty for Mobile and 6 Months for Accessories","2,07,284 Ratings "
"₹8,999",10% off,"realme C11 2021 (Cool Grey, 64 GB)","₹,9,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Octa-core Processor,1 Year Warranty for Mobile and 6 Months for Accessories","2,07,284 Ratings "
"₹8,669",13% off,"realme Narzo 50i Prime (Dark Blue, 64 GB)","₹,9,999",4.2,"4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Unisoc T612 processor Processor,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories",87 Ratings 
"₹15,499",13% off,"realme Narzo 50 (Speed Black, 128 GB)","₹,17,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","7,807 Ratings "
"₹16,999",15% off,"realme 9i 5G (Rocking Black, 128 GB)","₹,19,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,Mediatek Dimensity 810 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","5,680 Ratings "
"₹6,549",29% off,"Realme C30 - Locked with Airtel Prepaid (Bamboo Green, 32 GB)","₹,9,299",4.1,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","40,925 Ratings "
"₹5,549",34% off,"Realme C30 - Locked with Airtel Prepaid (Bamboo Green, 32 GB)","₹,8,499",4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","88,253 Ratings "
"₹16,999",15% off,"realme 10 (Clash White, 128 GB)","₹,19,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Mediatek Helio G99 Octa Core Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","1,078 Ratings "
"₹8,499",29% off,"realme C30s (Stripe Blue, 64 GB)","₹,11,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc SC9863A/ Unisoc SC9863A1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","5,013 Ratings "
"₹8,499",29% off,"realme C30s (Stripe Black, 64 GB)","₹,11,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc SC9863A/ Unisoc SC9863A1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","5,013 Ratings "
"₹18,999",13% off,"realme 9 Pro 5G (Sunrise Blue, 128 GB)","₹,21,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","82,383 Ratings "
"₹18,999",9% off,"realme 10 Pro 5G (Nebula Blue, 128 GB)","₹,20,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 695 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","11,175 Ratings "
"₹15,499",13% off,"realme Narzo 50 (Speed Blue, 128 GB)","₹,17,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","7,807 Ratings "
"₹13,499",15% off,"realme 9i (Prism Blue, 64 GB)","₹,15,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories","1,25,992 Ratings "
"₹18,999",13% off,"realme 9 Pro 5G (Midnight Black, 128 GB)","₹,21,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","82,383 Ratings "
"₹9,999",16% off,"realme C31 (Light Silver, 64 GB)","₹,11,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.56 cm (6.52 inch) HD Display,13MP + 2MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Unisoc T612 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","62,550 Ratings "
"₹7,499",6% off,"realme C20 (Cool Grey, 32 GB)","₹,7,999",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,MediaTek Helio G35 Processor,1 Year Warranty for Mobile and 6 Months for Accessories","2,97,138 Ratings "
"₹16,999",15% off,"realme 9i 5G (Metallica Gold, 128 GB)","₹,19,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,Mediatek Dimensity 810 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","5,680 Ratings "
"₹18,999",9% off,"realme 10 Pro 5G (Hyperspace, 128 GB)","₹,20,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 695 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","11,175 Ratings "
"₹8,699",13% off,"realme Narzo 50i Prime (Mint Green, 64 GB)","₹,9,999",4.2,"4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Unisoc T612 processor Processor,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories",87 Ratings 
"₹13,999",12% off,"realme 8i (Space Black, 64 GB)","₹,15,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio G96 Processor,1 Year Warranty for Mobile and 6 Months for Accessories","1,72,942 Ratings "
"₹19,999",13% off,"realme 10 Pro 5G (Nebula Blue, 128 GB)","₹,22,999",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 695 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories","6,919 Ratings "
"₹16,999",5% off,"realme 8 (Cyber Silver, 128 GB)","₹,17,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio G95 Processor,Super AMOLED Display,1 Year Warranty for Mobile and 6 Months for Accessories","1,21,821 Ratings "
"₹9,299",15% off,"realme C31 (Light Silver, 32 GB)","₹,10,999",4.5,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.56 cm (6.52 inch) HD Display,13MP + 2MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Unisoc T612 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","46,909 Ratings "
"₹16,499",2% off,"realme 8 5G (Supersonic Blue, 128 GB)","₹,16,999",4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 700 (MT6833) Processor,1 Year Warranty for Mobile and 6 Months for Accessories","75,929 Ratings "
"₹14,999",11% off,"realme 9i (Prism Blue, 128 GB)","₹,16,999",4.5,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories","1,25,992 Ratings "
"₹15,999",15% off,"realme 9 5G (Stargaze White, 64 GB)","₹,18,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","39,083 Ratings "
"₹17,499",16% off,"realme 9 5G (Stargaze White, 128 GB)","₹,20,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","48,808 Ratings "
"₹15,999",15% off,"realme 9 5G (Meteor Black, 64 GB)","₹,18,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","39,083 Ratings "
"₹7,499",6% off,"realme C20 (Cool Blue, 32 GB)","₹,7,999",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,MediaTek Helio G35 Processor,1 Year Warranty for Mobile and 6 Months for Accessories","2,97,138 Ratings "
"₹18,999",13% off,"realme 9 Pro 5G (Aurora Green, 128 GB)","₹,21,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","82,383 Ratings "
"₹18,499",2% off,"realme 8 5G (Supersonic Black, 128 GB)","₹,18,999",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 700 (MT6833) Processor,1 Year Warranty for Mobile and 6 Months for Accessories","70,027 Ratings "
"₹15,999",15% off,"realme 9 5G (Supersonic Blue, 64 GB)","₹,18,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","39,083 Ratings "
"₹26,999",10% off,"realme 9 Pro+ 5G (Midnight Black, 128 GB)","₹,29,999",4.4,"8 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 16MP Front Camera,4500 mAh Li-ion Battery,Mediatek Dimensity 920 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","30,168 Ratings "
"₹12,499",10% off,"realme Narzo 50A (Oxygen Blue, 128 GB)","₹,13,999",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Battery,MediaTek Helio G85 Processor,1 Year Warranty for Mobile and 6 Months for Accessories","3,39,876 Ratings "
"₹15,999",5% off,"realme 8 (Cyber Black, 128 GB)","₹,16,999",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio G95 Processor,Super AMOLED Display,1 Year Warranty for Mobile and 6 Months for Accessories","1,22,068 Ratings "
"₹16,499",2% off,"realme 8 5G (Supersonic Black, 128 GB)","₹,16,999",4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 700 (MT6833) Processor,1 Year Warranty for Mobile and 6 Months for Accessories","75,929 Ratings "
